 28212	Half of the 30 major league baseball 's teams responded to an inquiry by The New York Times about their hurricane relief fund-raising .	responded to an inquiry by The New York Times about	QUANT_S_1 of the QUANT_S_2 major league baseball 's teams	their hurricane relief fund-raising	1	1			
 28213	Mayor Michael Bloomberg should start cheerleading for the memorial , not complaining about the cost .	is	Michael Bloomberg	Mayor	1	1			
 28214	Guerrillas are primarily attacking Soviet convoys bringing much-needed food to Kabul , but ambushes to harass withdrawing Soviet forces are also taking place .	are attacking primarily	Guerrillas	Soviet convoys bringing much-needed food to Kabul	1	1			
 28215	Several hurdles remain 	be authorization of the final design by	negotiations with airlines	the Port Authority board	1	1			
 28216	Taking environmental portraits is mostly a matter of coping under difficult conditions , so I proceeded to cope .	is	Taking environmental portraits	a matter	1	1			
 28217	In his elegant home in Barranquilla , Senator Maloof adamantly denied recent news media reports accusing him of being at a reunion where the plot to murder a prosecutor was discussed .	was discussed	a prosecutor	murder	1	1			
 28218	Twenty or 21 teams of nine riders each will be invited , down from 22 this year .	be invited down from QUANT_R_1 this year QUANT_O_1 teams of	QUANT_S_1	QUANT_O_2 riders	1	1			
 28219	This is not the first time Hollywood has gone through a period of sequel mania -- remember how many '' Airport '' movies there were in the 1970 's -- and audiences always cool to them , at least for a while .	cool to them at least for	remember audiences	a while	1	1			
 28220	Mr. Zimmermann is the fifth State Department official to resign over differences with the Administration 's Balkan policy .	be resign over differences with	the fifth State Department official	the Administration 's Balkan policy	1	1			
 28221	Simmons said she would not reveal her opinion on reparations so as not to influence the committee.	said	Simmons	she would not reveal her opinion on reparations so as not to influence the committee	1	1			
 28222	Mr. Merrill is also an appraiser of black memorabilia for the popular PBS program '' The Antiques Road Show . '' ''	is	Mr. Merrill	an appraiser	1	1			
 28223	There are no accommodations for visitors in old Casas Grandes , but the Hacienda Motel on the north edge of Nuevo Casas Grandes has 63 comfortable rooms built around a large central garden with palm trees , a well-tended lawn and pool .	is	a large central garden with palm trees	a well-tended lawn	1	1			
 28224	The committee also approved legislation that would authorize the Pentagon to assign women pilots to fighter and bomber combat missions .	approved also	The committee	legislation	1	1			
 28225	As she reads the articles , she also makes veiled references and innuendo relating to the slang use of `` beaver '' .	reads 	she 	the articles	1	1			
 28226	It relied on collective work , and gave the amateurs of the time a chance to compensate to some extent for their lack of skill .	be compensate to	a chance	some extent	1	1			
 28227	In an interview with Studs Terkel for his most recent book , `` Coming of Age '' -LRB- New Press , 1995 -RRB- , she recalled how she and four of her unarmed lieutenants once stalled the police .	is	Terkel	Studs	1	1			
 28228	The group 's attacks on the Kurdish leadership give it common cause with Saddam Hussein , though a firm link with the Iraqi dictator has not been established .	give	The group 's attacks on the Kurdish leadership	it common cause with Saddam Hussein though a firm link with the Iraqi dictator has not been established	1	1			
 28229	Our priority is pitching at the moment . ''	is pitching at	Our priority	the moment	1	1			
 28230	He apologized to his team , but not for his absurd display in front of 20,000 fans , Iowa State alumni and a TV audience .	is	QUANT_S_1 fans	Iowa State alumni	1	1			
 28231	The Tokyo metropolitan government administers the 23 Special Wards of Tokyo (each governed as an individual city), which cover the area that was the City of Tokyo before it merged and became the metropolitan prefecture in 1943.	is	the City of Tokyo	an area	1	1			
 28232	Thus , a woman who used RU-486 to have an abortion would have to make three trips to the clinic past those picket lines ; an initial visit for medical screening ( anemics and those with previous pregnancy problems are eliminated ) and to take the pill , a second trip 48 hours later for the prostaglandin , administered either via injection or vaginal suppository , and a third trip a week later to make sure she has completely aborted .	would have to make an initial visit for	a woman who used RU-486 to have an abortion	medical screening	1	1			
 28233	Yesterday morning , at Public School 109 in the Bronx , Mr. Levy put the overall attendance , high school as well as lower grades , at 57 percent , down from 62 percent a week ago .	put the overall attendance	Mr. Levy	Yesterday morning	1	1			
 28234	The United States has talked tough on trade during eight months of negotiations , but Japan has called its bluff and has yielded virtually nothing .	has yielded	Japan	virtually nothing	1	1			
 28235	Kentucky spent $ 80 million on antipsychotics last year , more than on any other class of drugs .	spent $ QUANT_R_1	Kentucky	more than on QUANT_O_1 other class of drugs	1	1			
 28236	Renaldo Nehemiah , the hall of fame hurdler and a volunteer coach at George Mason , smiled as he listened to Carson .	is	Renaldo Nehemiah	the hall of fame hurdler at George Mason	1	1			
 28237	While an undergraduate at Harvard , he was editor and president of The Harvard Crimson , the college 's famous daily paper .	is	president	the college 's famous daily paper	1	1			
 28238	In the process there have been huge severance payments to departing executives , including Michael P. Schulhof , who was chairman of Sony of America , and Peter Guber , who was chairman of Sony Pictures ; both were dismissed within the last two years .	was	Michael P. Schulhof	chairman	1	1			
 28239	The BSA suit , filed on behalf of Microsoft Corp. , Autodesk Inc. and Adobe Systems Inc. , alleged SM Summit committed software piracy .	be filed	The BSA suit	on behalf of Microsoft Corp.	1	1			
 28240	Twenty-five Navy divers , volunteers from a salvage ship docked in New Haven , arrived at the beach this afternoon to relieve 10 weary state and local police divers , The Associated Press reported .	arrived at the beach to relieve	QUANT_S_1 Navy divers	local police divers	1	1			
 28241	The evening will include a buffet and a live auction , and guests will be able to view Old Master paintings and drawings and English and Continental furniture that will be sold at the galleries later in the week .	be	a buffet	able to view drawings	1	1			
 28242	Toward the back of his 5,000-square-foot domain is the French vacuum mixer , Mr. Torres 's answer to the problem of oxidation , caused by tiny air bubbles that reduce shelf life in chocolate concoctions .	reduce shelf life in	tiny air bubbles	chocolate concoctions	1	1			
 28243	And in any case one can not hold the composer responsible for fidelity to his literary source ; the purpose of an opera is to make a new work , not to illuminate the old .	is to make	the purpose of an opera	a new work not to illuminate the old	1	1			
 28244	The Mariners ' oldest players -- Edgar Martinez , Jamie Moyer , John Olerud and Mark McLemore -- have been among the most productive , though Martinez and McLemore have had injury problems .	has	The Mariners	oldest players John Olerud	1	1			
 28245	This is for the survivors , '' said Estelle Sapir , a Holocaust survivor from Far Rockaway , Queens , who sued Swiss banks on behalf of her father , who died in a Polish camp . ''	is in	Far Rockaway	Queens	1	1			
